ID Ano Mes Dia Hora Min Prec
Badajoz 2009 10 7 8 40 0.4
Badajoz 2009 10 7 8 50 0.8
Badajoz 2009 10 7 9 0 0.2
Badajoz 2009 10 7 9 30 0.2
Badajoz 2009 10 7 9 40 0.4
Badajoz 2009 10 7 9 50 0.2
Badajoz 2009 10 7 10 0 0.2
Badajoz 2009 10 7 10 20 1.4
Badajoz 2009 10 7 10 30 1.4
Badajoz 2009 10 7 10 40 0.2
Badajoz 2009 10 7 10 50 0.6
Badajoz 2009 10 7 11 0 0.2
Badajoz 2009 10 7 11 10 0.2
Badajoz 2009 10 7 11 20 0.2
Badajoz 2009 10 7 13 10 0.8
Badajoz 2009 10 7 13 20 1.6
Badajoz 2009 10 7 13 30 1.8
Badajoz 2009 10 7 13 40 0.6
Badajoz 2009 10 7 13 50 0.2
Badajoz 2009 10 7 14 0 4.2
Badajoz 2009 10 7 14 10 5.2
Badajoz 2009 10 7 14 20 0.6
Badajoz 2009 10 7 14 40 0.4
Badajoz 2009 10 7 14 50 0.2
Badajoz 2009 10 7 15 0 0.6
Badajoz 2009 10 7 15 10 0.4
Badajoz 2009 10 7 15 20 0.2
Badajoz 2009 10 7 15 30 0.4
Badajoz 2009 10 7 15 40 3
Badajoz 2009 10 7 15 50 0.4
Badajoz 2009 10 7 16 10 0.2
Badajoz 2009 10 7 16 30 2.4
Badajoz 2009 10 7 16 40 1.4
Badajoz 2009 10 7 16 50 0.8
Badajoz 2009 10 8 5 20 0.2
Badajoz 2009 10 8 5 50 0.2
Badajoz 2009 10 8 6 10 0.2
Badajoz 2009 10 8 6 30 0.4
Badajoz 2009 10 8 6 40 0.4
Badajoz 2009 10 8 6 50 0.2
Badajoz 2009 10 8 7 0 0.2
Badajoz 2009 10 20 9 30 0.4
Badajoz 2009 10 20 9 40 0.6
Badajoz 2009 10 20 9 50 0.4
Badajoz 2009 10 20 10 0 0.6
Badajoz 2009 10 20 10 10 0.4
Badajoz 2009 10 20 10 20 0.4
Badajoz 2009 10 20 11 0 0.4
Badajoz 2009 10 20 11 10 0.8
Badajoz 2009 10 20 11 20 0.4
Badajoz 2009 10 20 11 30 0.4
Badajoz 2009 10 20 11 40 0.4
Badajoz 2009 10 20 12 10 1.2
Badajoz 2009 10 20 12 20 1
Badajoz 2009 10 20 12 30 1
Badajoz 2009 10 20 12 40 1.6
Badajoz 2009 10 20 12 50 1
Badajoz 2009 10 20 13 0 0.4
Badajoz 2009 10 20 13 10 0.2
Badajoz 2009 10 20 13 30 1.8
Badajoz 2009 10 20 13 40 1.8
Badajoz 2009 10 20 13 50 0.2
Badajoz 2009 10 21 13 10 0.4
Badajoz 2009 10 21 13 20 0.2
Badajoz 2009 10 21 14 0 0.2
Badajoz 2009 10 21 14 10 0.2
Badajoz 2009 10 21 14 50 0.6
Badajoz 2009 10 21 15 0 1
Badajoz 2009 10 21 15 10 0.2
Badajoz 2009 10 21 17 50 0.2
Badajoz 2009 10 21 20 0 0.2
Badajoz 2009 10 21 20 20 0.2
Badajoz 2009 10 21 20 30 0.2
Badajoz 2009 10 21 20 50 0.2
Badajoz 2009 10 21 21 0 0.4
Badajoz 2009 10 21 21 10 0.4
Badajoz 2009 10 21 21 20 0.2
Badajoz 2009 10 21 21 30 0.6
Badajoz 2009 10 21 21 40 0.2
Badajoz 2009 10 21 21 50 0.6
Badajoz 2009 10 21 22 0 0.2
Badajoz 2009 10 21 22 10 0.2
Badajoz 2009 10 21 22 20 0.6
Badajoz 2009 10 21 22 30 0.6
Badajoz 2009 10 21 22 40 0.8
Badajoz 2009 10 21 22 50 0.2
Badajoz 2009 10 21 23 0 0.2
Badajoz 2009 10 21 23 10 0.2
Badajoz 2009 10 21 23 40 0.2
Badajoz 2009 10 21 23 50 0.2
Badajoz 2009 10 22 0 10 0.2
Badajoz 2009 10 22 0 40 0.2
Badajoz 2009 10 22 1 0 0.2
Badajoz 2009 10 22 1 10 1.8
Badajoz 2009 10 22 1 20 1.2
Badajoz 2009 10 22 1 30 0.6
Badajoz 2009 10 22 1 40 0.4
Badajoz 2009 10 22 1 50 0.2
Badajoz 2009 10 22 2 20 0.4
Badajoz 2009 11 14 6 30 0.4
Badajoz 2009 11 14 7 50 0.2
Badajoz 2009 11 14 8 10 0.2
Badajoz 2009 11 14 8 20 0.2
Badajoz 2009 11 14 9 0 0.4
Badajoz 2009 11 14 9 10 0.4
Badajoz 2009 11 14 9 20 0.2
Badajoz 2009 11 14 9 30 0.2
Badajoz 2009 11 14 9 40 0.2
Badajoz 2009 11 14 9 50 0.2
Badajoz 2009 11 14 18 40 0.2
Badajoz 2009 11 14 18 50 0.2
Badajoz 2009 11 14 20 0 0.2
Badajoz 2009 11 14 21 0 0.2
Badajoz 2009 11 21 18 30 0.2
Badajoz 2009 11 21 18 50 0.2
Badajoz 2009 11 21 19 0 0.2
Badajoz 2009 11 21 19 10 0.2
Badajoz 2009 11 21 19 20 0.6
Badajoz 2009 11 21 19 50 0.2
Badajoz 2009 11 21 20 0 0.8
Badajoz 2009 11 21 20 10 0.6
Badajoz 2009 11 21 20 30 0.2
Badajoz 2009 11 21 20 40 0.2
Badajoz 2009 11 21 20 50 0.2
Badajoz 2009 11 21 21 20 0.2
Badajoz 2009 11 25 15 20 0.2
Badajoz 2009 11 25 21 40 0.2
Badajoz 2009 11 25 21 50 0.2
Badajoz 2009 11 25 22 0 0.2
Badajoz 2009 11 25 22 30 0.2
Badajoz 2009 11 25 23 0 0.2
Badajoz 2009 11 25 23 10 1
Badajoz 2009 11 25 23 20 0.6
Badajoz 2009 11 25 23 30 0.4
Badajoz 2009 11 25 23 50 0.8
Badajoz 2009 11 26 0 0 0.4
Badajoz 2009 11 26 0 10 0.2
Badajoz 2009 11 26 0 20 0.2
Badajoz 2009 11 26 0 50 0.6
Badajoz 2009 11 26 1 0 0.4
Badajoz 2009 11 26 1 10 0.2
Badajoz 2009 11 26 2 0 0.2
Badajoz 2009 11 26 6 0 0.2
Badajoz 2009 11 26 6 10 0.2
Badajoz 2009 11 26 6 20 0.6
Badajoz 2009 11 26 6 40 0.2
Badajoz 2009 11 26 9 0 0.2
Badajoz 2009 11 26 10 0 0.2
Badajoz 2009 11 26 12 40 0.2
Badajoz 2009 11 28 3 30 0.2
Badajoz 2009 11 28 23 10 0.2
Badajoz 2009 11 29 2 50 0.2
Badajoz 2009 11 29 4 30 0.2
Badajoz 2009 11 29 6 40 0.4
Badajoz 2009 11 29 6 50 0.4
Badajoz 2009 11 29 7 0 1
Badajoz 2009 11 29 7 10 0.2
Badajoz 2009 11 29 8 50 0.6
Badajoz 2009 11 29 9 0 0.8
Badajoz 2009 11 29 9 10 0.6
Badajoz 2009 11 29 9 20 0.2
Badajoz 2009 12 1 15 0 0.2
Badajoz 2009 12 1 22 30 0.2
Badajoz 2009 12 2 9 50 0.2
Badajoz 2009 12 2 10 0 1
Badajoz 2009 12 2 10 10 1
Badajoz 2009 12 2 10 50 0.2
Badajoz 2009 12 2 12 40 0.2
Badajoz 2009 12 2 12 50 0.2
Badajoz 2009 12 2 13 10 0.2
Badajoz 2009 12 2 13 20 1
Badajoz 2009 12 2 13 50 0.8
Badajoz 2009 12 2 14 0 0.6
Badajoz 2009 12 2 14 10 0.4
Badajoz 2009 12 2 14 20 0.4
Badajoz 2009 12 2 14 30 0.2
Badajoz 2009 12 2 14 40 1
Badajoz 2009 12 2 14 50 0.8
Badajoz 2009 12 2 15 0 0.2
Badajoz 2009 12 3 4 20 0.2
Badajoz 2009 12 7 1 40 0.2
Badajoz 2009 12 7 4 10 0.2
Badajoz 2009 12 7 7 0 0.4
Badajoz 2009 12 7 7 50 0.2
Badajoz 2009 12 7 9 20 0.2
Badajoz 2009 12 7 9 50 0.2
Badajoz 2009 12 7 10 10 0.2
Badajoz 2009 12 16 3 50 0.2
Badajoz 2009 12 16 4 10 0.2
Badajoz 2009 12 16 4 20 0.2
Badajoz 2009 12 16 4 30 0.2
Badajoz 2009 12 16 4 40 0.4
Badajoz 2009 12 16 4 50 0.6
Badajoz 2009 12 16 5 0 0.6
Badajoz 2009 12 16 5 10 0.2
Badajoz 2009 12 16 5 40 0.2
Badajoz 2009 12 16 5 50 0.2
Badajoz 2009 12 16 6 30 0.2
Badajoz 2009 12 16 7 30 0.2
Badajoz 2009 12 16 8 30 0.4
Badajoz 2009 12 16 8 40 0.6
Badajoz 2009 12 16 9 0 0.2
Badajoz 2009 12 16 9 10 0.2
Badajoz 2009 12 16 9 30 0.2
Badajoz 2009 12 16 12 0 0.2
Badajoz 2009 12 16 12 10 0.4
Badajoz 2009 12 16 22 0 0.2
Badajoz 2009 12 17 5 20 0.2
Badajoz 2009 12 18 9 20 0.2
Badajoz 2009 12 18 10 20 0.2
Badajoz 2009 12 18 10 30 0.2
Badajoz 2009 12 18 10 40 0.4
Badajoz 2009 12 18 10 50 0.2
Badajoz 2009 12 18 12 0 0.2
Badajoz 2009 12 18 12 20 0.2
Badajoz 2009 12 18 12 30 0.2
Badajoz 2009 12 18 12 40 0.2
Badajoz 2009 12 18 12 50 0.6
Badajoz 2009 12 18 13 0 1
Badajoz 2009 12 18 13 10 0.4
Badajoz 2009 12 18 13 20 0.6
Badajoz 2009 12 18 13 30 0.6
Badajoz 2009 12 18 13 40 0.6
Badajoz 2009 12 18 13 50 1.2
Badajoz 2009 12 18 14 0 1.4
Badajoz 2009 12 18 14 10 0.8
Badajoz 2009 12 18 14 20 0.6
Badajoz 2009 12 18 14 30 0.2
Badajoz 2009 12 18 14 50 0.4
Badajoz 2009 12 18 15 0 0.2
Badajoz 2009 12 18 15 10 0.2
Badajoz 2009 12 18 15 20 0.2
Badajoz 2009 12 18 17 0 0.2
Badajoz 2009 12 18 18 0 0.2
Badajoz 2009 12 20 19 50 0.2
Badajoz 2009 12 20 20 0 0.4
Badajoz 2009 12 20 20 10 0.2
Badajoz 2009 12 20 20 20 0.4
Badajoz 2009 12 20 20 40 0.2
Badajoz 2009 12 20 20 50 0.2
Badajoz 2009 12 20 21 0 0.4
Badajoz 2009 12 20 21 10 0.4
Badajoz 2009 12 20 21 20 0.6
Badajoz 2009 12 20 21 30 0.8
Badajoz 2009 12 20 21 40 0.8
Badajoz 2009 12 20 21 50 0.8
Badajoz 2009 12 20 22 0 0.6
Badajoz 2009 12 20 22 10 1
Badajoz 2009 12 20 22 20 0.4
Badajoz 2009 12 20 22 50 0.2
Badajoz 2009 12 20 23 0 0.2
Badajoz 2009 12 20 23 30 0.2
Badajoz 2009 12 20 23 40 0.4
Badajoz 2009 12 20 23 50 1
Badajoz 2009 12 21 0 0 1.2
Badajoz 2009 12 21 0 10 0.8
Badajoz 2009 12 21 0 20 0.2
Badajoz 2009 12 21 0 30 0.4
Badajoz 2009 12 21 0 40 1
Badajoz 2009 12 21 0 50 1.4
Badajoz 2009 12 21 1 20 1.2
Badajoz 2009 12 21 1 30 1.6
